,Absorbance Spectrum,Absorbance Spectrum,,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum
Wavenumber cm-1,,,,,,,,,,,,,
,Lumilog_GaN_substrate 20degC,Lumilog_GaN_substrate_80degC,LUMILOG_GaN_substrate_-160degC,B120504_InGaN_20degC,B120504_InGaN_80degC,B120504_InGaN_20degC_Vak,B120504_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_20degC_Vak,J130828_10nm_M16_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_90degC,J140228_3nm_InGaN_20degC,J140228_3nm_InGaN_90degC,J140228_3nm_InGaN_-160degC
3974.611488,0.312427163,0.31753543,1.604961038,0.176013514,0.176200867,0.396715492,0.457185268,1.064792275,1.105011344,1.059532046,1.161153555,1.145083785,1.234512329
3974.129308,0.312015623,0.316693276,1.605131269,0.174963251,0.174669981,0.396671861,0.457302839,1.064280629,1.104735374,1.059818506,1.161328793,1.144926906,1.234467983
3973.647128,0.312122375,0.316567689,1.60594058,0.174571037,0.174109086,0.396678686,0.457578182,1.063937426,1.104392171,1.059935451,1.162007093,1.145444274,1.235239387
3973.164948,0.311994046,0.316582888,1.605696559,0.17504254,0.174364582,0.396516472,0.457863241,1.062933087,1.103479505,1.059038401,1.161922216,1.145435572,1.235583425
3972.682767,0.311737597,0.31677708,1.604724407,0.175585091,0.174586669,0.396465421,0.457616895,1.062258482,1.103055954,1.058350086,1.16084528,1.144488692,1.234880328
3972.200587,0.312086999,0.317420781,1.604829907,0.175650299,0.17471388,0.396902561,0.457137376,1.063110828,1.103984237,1.059087038,1.160373449,1.144042373,1.23435545
3971.718407,0.31262213,0.317757636,1.605935812,0.17558156,0.175039127,0.39748624,0.457163244,1.064463377,1.105206966,1.060142279,1.160972118,1.144684434,1.234606743
3971.236227,0.312813699,0.317560196,1.606654644,0.17567566,0.175363734,0.397810578,0.45758757,1.0651443,1.105686069,1.06049037,1.161596894,1.145517468,1.23494184
3970.754047,0.31281513,0.317417324,1.606377721,0.175925985,0.175593555,0.39791587,0.457918912,1.06490016,1.105179071,1.060050488,1.161901474,1.146146178,1.235214233
3970.271866,0.312551528,0.317334354,1.605111241,0.176559582,0.176033273,0.397645444,0.457964867,1.063650966,1.103769898,1.058705807,1.161692381,1.146263838,1.235255599
3969.789686,0.312053531,0.317320377,1.60381186,0.177322432,0.176456273,0.396955669,0.457568347,1.062434316,1.102697849,1.057471752,1.160586357,1.145338297,1.234476089
3969.307506,0.312101185,0.317968518,1.604210615,0.177344978,0.176392704,0.396608889,0.457010895,1.063007951,1.10348475,1.058111668,1.159805059,1.144419432,1.2337327
3968.825326,0.312520891,0.318534553,1.605933785,0.176518381,0.175958589,0.396961182,0.457003683,1.064683676,1.105160952,1.059805036,1.160591364,1.144770384,1.2341609
3968.343146,0.312575817,0.318214208,1.606693983,0.175864965,0.175690129,0.397213399,0.457432687,1.065367579,1.105758905,1.06043005,1.161689043,1.145400763,1.234718919
3967.860965,0.312188387,0.317419171,1.60618484,0.175533786,0.175171852,0.39683643,0.457554519,1.064674616,1.10516417,1.059915185,1.161675334,1.145154715,1.234362006
3967.378785,0.311885029,0.316916943,1.605986714,0.175241962,0.174380288,0.396183223,0.457234412,1.063934922,1.104605436,1.059534669,1.16100955,1.144549847,1.233801365
3966.896605,0.311973155,0.316859603,1.606618762,0.17512548,0.173942655,0.395746857,0.45694828,1.063897848,1.104581475,1.059656978,1.160617352,1.144430637,1.233855247
3966.414425,0.312283993,0.316984683,1.607301474,0.175349042,0.174093097,0.395790488,0.457001656,1.064263105,1.104771376,1.05993402,1.160620809,1.144825697,1.234320045
3965.932244,0.312454224,0.31704554,1.607437611,0.175808981,0.174668133,0.396221042,0.457210451,1.064634562,1.104948878,1.060174465,1.160637021,1.145207524,1.234624147
3965.450064,0.312406778,0.317056239,1.607140183,0.176194116,0.175258771,0.39658305,0.457316726,1.064798474,1.105077147,1.060274243,1.16045475,1.145179868,1.234520555
3964.967884,0.312295556,0.317095101,1.606931925,0.176152915,0.175334349,0.396591812,0.457268953,1.06482935,1.10526228,1.060349226,1.16021502,1.144822836,1.234137654
3964.485704,0.312204421,0.317107439,1.607330561,0.175626367,0.174856186,0.396522284,0.457032174,1.065328002,1.10589695,1.060926795,1.160197854,1.144552708,1.233765364
3964.003524,0.312394947,0.317307532,1.608396411,0.17515938,0.174695268,0.396763712,0.456754774,1.066598535,1.106974125,1.061967015,1.160771608,1.144922733,1.233925104
3963.521343,0.312895924,0.317949653,1.60899663,0.175884992,0.176096365,0.397238791,0.456960917,1.067273021,1.107174754,1.061751246,1.161852121,1.145964384,1.23478508
3963.039163,0.312721372,0.318514973,1.6075629,0.178389072,0.178952515,0.397428125,0.457517445,1.065490007,1.105213523,1.058613181,1.16203928,1.146290064,1.235079408
3962.556983,0.311799854,0.318977952,1.605182528,0.18114917,0.181247473,0.397206128,0.457363248,1.062840223,1.102939606,1.054907322,1.160369277,1.144757628,1.233544827
3962.074803,0.31202808,0.320282578,1.605345488,0.181708306,0.181361705,0.39725247,0.456653178,1.063105941,1.103559256,1.055062056,1.158967018,1.143303275,1.231892943
3961.592623,0.313334078,0.321355969,1.608158469,0.179749817,0.179784164,0.397767097,0.456831038,1.066026211,1.106317043,1.058687568,1.159959555,1.144163489,1.232474804
3961.110442,0.313353866,0.320212573,1.609609127,0.17724666,0.177758649,0.397906542,0.457729101,1.067609787,1.107539773,1.061220169,1.161630511,1.1457932,1.234117866
3960.628262,0.312211394,0.318109095,1.607933044,0.175916865,0.176284507,0.397305995,0.457906842,1.066635966,1.106402516,1.061024189,1.161470056,1.145596504,1.234247327
3960.146082,0.311508507,0.317035735,1.605735302,0.175673097,0.175492883,0.39668712,0.457285911,1.064940095,1.104821444,1.059844017,1.160108328,1.144112706,1.23315084
3959.663902,0.311679274,0.317218393,1.605344772,0.175852016,0.175337255,0.396711171,0.456846744,1.064427614,1.104436874,1.059548736,1.159452796,1.143394709,1.232598782
3959.181722,0.311880767,0.317548901,1.606276512,0.176031187,0.17544429,0.397069603,0.456849337,1.065033555,1.10501039,1.060093164,1.159729242,1.143797874,1.232923508
3958.699541,0.311930269,0.317646146,1.607150435,0.176111206,0.175544456,0.397127837,0.45699352,1.065717697,1.105554581,1.060602069,1.160103559,1.144359231,1.233387589
3958.217361,0.312093139,0.317682952,1.607215285,0.176201373,0.175706044,0.396910667,0.4572604,1.065768242,1.105549216,1.060586333,1.160267949,1.144561648,1.233612776
3957.735181,0.312135339,0.317514807,1.606404781,0.176369771,0.175923347,0.3967731,0.457486689,1.065296412,1.105260015,1.060235143,1.160056353,1.144202709,1.233410478
3957.253001,0.312179744,0.317433506,1.605671167,0.176270828,0.175860435,0.396867871,0.457365811,1.065116525,1.105414629,1.060295224,1.159626365,1.143563271,1.232988477
3956.77082,0.312490821,0.31767872,1.605856061,0.17569083,0.175510556,0.397187978,0.457180023,1.06552422,1.106035352,1.060916901,1.159694791,1.143531203,1.233055472
3956.28864,0.312541664,0.317627609,1.606321335,0.175146833,0.17533873,0.397450179,0.457170337,1.065871716,1.106337786,1.061317444,1.160054207,1.143999934,1.233459353
3955.80646,0.312204391,0.317217052,1.606438398,0.174994901,0.175352842,0.397343576,0.456998259,1.065909028,1.106178284,1.061294913,1.159892559,1.144049883,1.233426094
3955.32428,0.312054217,0.317027122,1.606780052,0.174924061,0.175217703,0.39703387,0.456659079,1.066068292,1.106127977,1.061370134,1.15952754,1.143819213,1.233152866
3954.8421,0.312073141,0.316871196,1.60763967,0.174659729,0.174898744,0.396867126,0.45658046,1.06628561,1.106193662,1.061520815,1.159721613,1.144065499,1.233364105
3954.359919,0.31172049,0.316180289,1.608103275,0.174403071,0.174495399,0.396787107,0.456701934,1.065889716,1.105815649,1.061201811,1.160055995,1.144416332,1.233760476
3953.877739,0.311008573,0.315198749,1.607728839,0.174202561,0.173779473,0.396501392,0.456516415,1.064885497,1.105097532,1.060562849,1.159601331,1.143858552,1.233440757
3953.395559,0.310704052,0.314992398,1.607707024,0.173830077,0.172829315,0.396176636,0.456052572,1.064536333,1.105103016,1.060703278,1.158728004,1.142708659,1.232537031
3952.913379,0.311092645,0.315853804,1.608989835,0.173391178,0.172397554,0.396317154,0.455936402,1.065781951,1.106377482,1.062115669,1.15865314,1.142327547,1.232090712
3952.431199,0.311619163,0.316925585,1.610677958,0.173311546,0.173014909,0.396901667,0.45637846,1.067876101,1.108027101,1.063842773,1.15953505,1.143147707,1.232547045
3951.949018,0.31182304,0.317490846,1.611232519,0.173734874,0.174299076,0.397356808,0.457075089,1.068912029,1.108452201,1.064301848,1.160618901,1.144603729,1.233613729
3951.466838,0.3115049,0.317357242,1.609690905,0.174810931,0.175768122,0.397187352,0.457705706,1.067405939,1.106684089,1.062441826,1.160984159,1.145639181,1.234463573
3950.984658,0.310765624,0.316868782,1.606492519,0.176507309,0.176988959,0.396345496,0.457592726,1.064457417,1.104069471,1.059470296,1.159547925,1.144735456,1.233584642
3950.502478,0.310742319,0.317314714,1.604783893,0.177486509,0.177085429,0.395671457,0.456388652,1.063696861,1.103907347,1.058881998,1.157110453,1.14241457,1.231160998
3950.020298,0.312018573,0.318916112,1.607410312,0.17643711,0.176067829,0.396363944,0.455668747,1.066564798,1.106987238,1.061738014,1.157075644,1.142310143,1.230517149
3949.538117,0.313160926,0.320011377,1.611224174,0.175496519,0.176774904,0.39793852,0.456928343,1.069824219,1.109687686,1.06405735,1.159984946,1.145347118,1.232760429
3949.055937,0.312638134,0.31963411,1.610828161,0.177249238,0.180230618,0.398522496,0.458652914,1.069276929,1.108410954,1.06167078,1.161920547,1.147589087,1.234448671
3948.573757,0.3113873,0.319387376,1.606469989,0.181070492,0.18413642,0.397735566,0.458736748,1.065334201,1.10439682,1.055963159,1.160522819,1.146315098,1.232946515
3948.091577,0.311053187,0.32043466,1.603177786,0.184073538,0.186061427,0.396971434,0.457404733,1.062341571,1.101967692,1.052158356,1.157891154,1.143349528,1.229943991
3947.609396,0.311756819,0.321582586,1.603963733,0.183862045,0.185088411,0.397241503,0.456301659,1.063018918,1.103131413,1.05324471,1.157117009,1.141893029,1.228725076
3947.127216,0.312332511,0.321101546,1.606779337,0.180815741,0.182024702,0.397965133,0.456369817,1.065559745,1.105679512,1.057091951,1.158466458,1.142615676,1.230033994
3946.645036,0.312029421,0.319016576,1.608097076,0.177385017,0.178721115,0.398055553,0.457060069,1.066926837,1.106808186,1.060035706,1.159717917,1.143600702,1.231740355
3946.162856,0.31125766,0.316893816,1.60733366,0.175274119,0.176390529,0.397504538,0.45736897,1.066459417,1.106193781,1.06089282,1.159542084,1.143532515,1.232188702
3945.680676,0.310699493,0.315941662,1.606356621,0.174629971,0.175350949,0.396979421,0.456992805,1.065644741,1.10531652,1.060795188,1.158532262,1.142882705,1.231632113
3945.198495,0.310570717,0.316226661,1.606890321,0.174816146,0.175452754,0.39682138,0.456282169,1.066016912,1.105481625,1.061124444,1.157782793,1.142652273,1.231057048
3944.716315,0.310946971,0.317439109,1.6089921,0.175327808,0.176591307,0.39711833,0.455959707,1.067596793,1.106562018,1.062025428,1.158257961,1.143762708,1.231501222
3944.234135,0.31119737,0.318602413,1.610137105,0.176592231,0.178885803,0.39742583,0.456518978,1.068272114,1.106694102,1.061675549,1.159695268,1.145832419,1.232963443
3943.751955,0.310270905,0.318549365,1.607629061,0.179042935,0.181485876,0.396689206,0.456918418,1.066242218,1.104730368,1.058754563,1.159580946,1.146034718,1.233129263
3943.269775,0.309189588,0.318182141,1.603777409,0.180755913,0.181998253,0.395340115,0.45575583,1.063726068,1.103130102,1.056197166,1.15686214,1.143045783,1.230627537
3942.787594,0.309964567,0.319012433,1.603881836,0.17931731,0.179693505,0.395615399,0.45439139,1.064406037,1.104760051,1.057798982,1.155191898,1.140668869,1.228705049
3942.305414,0.311198443,0.319222748,1.607414961,0.175839275,0.176932976,0.397575945,0.455094546,1.067202449,1.107667685,1.061577916,1.157038093,1.141793013,1.230161309
3941.823234,0.310987473,0.317545116,1.608941436,0.17349337,0.175673768,0.39863342,0.456850857,1.068350434,1.108280897,1.063127279,1.159327626,1.143587112,1.232391119
3941.341054,0.309948146,0.315460414,1.606983066,0.17284061,0.17484805,0.397889078,0.457478702,1.066791773,1.106365442,1.061777353,1.159204006,1.1432302,1.232459784
3940.858873,0.309466392,0.314597309,1.604611278,0.172959164,0.173839003,0.396569222,0.456810266,1.064692378,1.104357004,1.05999589,1.157640576,1.141676307,1.231069207
3940.376693,0.309563994,0.314757317,1.604046822,0.173231497,0.173169121,0.39557457,0.45589304,1.0639112,1.10384655,1.059478641,1.156630158,1.14087081,1.230169296
3939.894513,0.309572607,0.315055072,1.604674697,0.17353718,0.173105255,0.394989252,0.455365479,1.064283609,1.104474783,1.059931159,1.15661788,1.141155005,1.230222344
3939.412333,0.309344858,0.315204948,1.605127096,0.173938781,0.173508808,0.394790292,0.455168098,1.064934492,1.105355024,1.060530782,1.156952143,1.141713858,1.230485439
3938.930153,0.309226602,0.315380037,1.605203032,0.174311027,0.174038291,0.394926995,0.455005974,1.065566897,1.106180549,1.061057091,1.157198787,1.141953588,1.230418444
3938.447972,0.309415519,0.315635085,1.60553503,0.174363613,0.174287394,0.395252705,0.454839587,1.066229582,1.10696888,1.061621547,1.157477617,1.141948938,1.230187297
3937.965792,0.309702605,0.31571278,1.606318355,0.17402786,0.174081728,0.395623356,0.454867631,1.066750526,1.107542634,1.062122941,1.157893181,1.141952991,1.230145216
3937.483612,0.309847474,0.315457433,1.607059956,0.17360872,0.173645362,0.395823121,0.455083251,1.066879869,1.107635021,1.062317729,1.158161044,1.141933322,1.23026526
3937.001432,0.309830576,0.315061748,1.607327938,0.173374668,0.17328079,0.395685732,0.45522368,1.066687942,1.107303977,1.062197804,1.158036351,1.141783357,1.230302095
3936.519252,0.3096762,0.314716548,1.607160211,0.173329949,0.173147187,0.39541024,0.455140203,1.066543102,1.106951237,1.0620327,1.157700777,1.141627789,1.230198503
3936.037071,0.309415609,0.314441264,1.606868863,0.173393264,0.173317865,0.395354241,0.454885423,1.066735625,1.106904745,1.062054276,1.157505751,1.141694188,1.230133414
3935.554891,0.309092104,0.314205825,1.606791496,0.17355147,0.17376101,0.395528287,0.45456025,1.067148089,1.107081294,1.06212461,1.157550931,1.142014027,1.230246425
3935.072711,0.308751613,0.314074814,1.607274294,0.173763946,0.174308822,0.395709336,0.454255909,1.067554712,1.107274532,1.062015414,1.157664895,1.142416239,1.23045516
3934.590531,0.308673829,0.314442545,1.608515978,0.174061358,0.175108626,0.395975739,0.454192489,1.068056345,1.10749507,1.061812639,1.157975197,1.143077493,1.230847955
3934.108351,0.30897826,0.31554094,1.609654665,0.175067291,0.176984534,0.396373987,0.454696119,1.06844759,1.107433677,1.061263323,1.158746839,1.144293427,1.23161602
3933.62617,0.309097797,0.316862583,1.608890653,0.177600235,0.180351257,0.396266133,0.455458522,1.068000674,1.106547594,1.05973208,1.159054399,1.145011663,1.231837749
3933.14399,0.308916092,0.318159938,1.60642159,0.180800468,0.183622509,0.395387679,0.455441296,1.067025423,1.105521083,1.05799818,1.157646298,1.143722773,1.230246425
3932.66181,0.309427798,0.319805503,1.605417967,0.182079732,0.184512243,0.394988865,0.454659402,1.067284942,1.106055617,1.058285594,1.155764818,1.141568303,1.228041649
3932.17963,0.310589015,0.32093361,1.607366085,0.180371732,0.18300733,0.396003217,0.454703391,1.069036245,1.10790658,1.060677648,1.155909896,1.141266704,1.227925658
3931.697449,0.310635626,0.319793314,1.609240413,0.177571043,0.180898055,0.39713946,0.456026554,1.069936395,1.108600378,1.062350512,1.157485008,1.142506003,1.229641199
3931.215269,0.309312314,0.317081302,1.608300567,0.17543596,0.178864509,0.396951884,0.45712477,1.068512917,1.107055187,1.061817288,1.157972336,1.142829657,1.230649352
3930.733089,0.308009893,0.314839482,1.605566859,0.173955902,0.176550016,0.395754278,0.457069933,1.06586349,1.104650617,1.060358167,1.156894326,1.141628385,1.230127096
3930.250909,0.307421178,0.313693255,1.603401661,0.172732249,0.174125835,0.394582123,0.456325859,1.063754439,1.103088975,1.059542418,1.155531764,1.140055537,1.22912395
3929.768729,0.30743584,0.313316435,1.602889895,0.171738014,0.17222257,0.394105494,0.455580771,1.063167453,1.103100061,1.059937716,1.15480876,1.139050007,1.228494167
3929.286548,0.307839364,0.313456059,1.603741884,0.171175823,0.171329722,0.394452542,0.455239773,1.063975692,1.104303598,1.06112802,1.154941201,1.138961315,1.228489757
3928.804368,0.308197141,0.313674361,1.604969144,0.171248272,0.171501726,0.395072013,0.455305517,1.065320611,1.10571599,1.062214375,1.155534267,1.139508724,1.228865743
3928.322188,0.308303028,0.313769639,1.605888247,0.171755657,0.172186077,0.395324677,0.455377936,1.066534281,1.106719613,1.06278944,1.155963421,1.140084863,1.229106069
3927.840008,0.308323294,0.313879937,1.606642962,0.172143832,0.172686547,0.395207912,0.455173165,1.067514539,1.107338309,1.063136697,1.156131387,1.140532255,1.229129434
3927.357828,0.308407784,0.31412372,1.60749054,0.172277302,0.173055366,0.395025462,0.454789758,1.06832993,1.107719302,1.063506842,1.156380177,1.141111374,1.229319572
3926.875647,0.308406204,0.314345747,1.608050704,0.172489762,0.173702091,0.394830674,0.454501569,1.068680882,1.107673526,1.063602448,1.15682435,1.141875505,1.229863882
3926.393467,0.308039159,0.314282686,1.607643723,0.173045099,0.174582258,0.39446348,0.454358995,1.068174839,1.107007861,1.063027978,1.156987667,1.142301917,1.230270386
3925.911287,0.307473332,0.314126819,1.606468916,0.173623815,0.175152212,0.393971771,0.454063445,1.06720686,1.106223345,1.06218195,1.156399131,1.141866922,1.229911447
3925.429107,0.307328612,0.314454585,1.605764151,0.173566639,0.175091699,0.393830776,0.45369181,1.066743731,1.106140018,1.061939836,1.155576706,1.141038895,1.229130387
3924.946926,0.307643116,0.31513837,1.606029868,0.172895342,0.174910471,0.394335389,0.453924716,1.067056656,1.106757402,1.062361717,1.155383229,1.140660644,1.228756785
3924.464746,0.307696432,0.315290391,1.606262565,0.172191516,0.17494525,0.395014346,0.454813689,1.067392111,1.10722363,1.062624931,1.155621767,1.140569091,1.228717804
3923.982566,0.307340294,0.314751089,1.605717778,0.17158173,0.174704164,0.395314008,0.455551058,1.067209482,1.107071877,1.062369823,1.155625701,1.140198112,1.228459001
3923.500386,0.30704084,0.314062804,1.604889154,0.170979217,0.173981488,0.395247787,0.455732137,1.066744685,1.106585145,1.061942935,1.155423164,1.139716864,1.228051066
3923.018206,0.306936026,0.313467592,1.604477406,0.170633018,0.17329438,0.39504984,0.455574453,1.06639421,1.106154561,1.061629176,1.155336499,1.139555097,1.227854013
3922.536025,0.306956768,0.313030571,1.604639292,0.17082344,0.173133329,0.394805342,0.455279708,1.066285849,1.105927587,1.061448336,1.155425072,1.139780283,1.227950335
3922.053845,0.307045996,0.312853158,1.605092645,0.171612591,0.173622817,0.394489706,0.454959512,1.06623888,1.105807066,1.061232686,1.155621409,1.140240073,1.22827363
